nodeId,edition,thesis_text,source_url,temporal_status,authority_weight
STJThesis_EDICAO_N__161__DIREITO_DO_CONSUMIDOR_-_V_t7,EDIÇÃO N. 161: DIREITO DO CONSUMIDOR - V,"7) A ocorrência de fortuito externo afasta responsabilidade civil objetiva das instituições financeiras, por não caracterizar vício na prestação do serviço.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+161%3A+DIREITO+DO+CONSUMIDOR+-+V,active,0.8
STJThesis_EDICAO_N__162__DIREITO_DO_CONSUMIDOR_-_VI_t6,EDIÇÃO N. 162: DIREITO DO CONSUMIDOR - VI,"6) É abusiva e ilegal cláusula prevista em contrato de prestação de serviços de cartão de crédito que autoriza o banco contratante a compartilhar dados dos consumidores com outras entidades financeiras ou mantenedoras de cadastros positivos e negativos de consumidores, sem que haja opção de discordar daquele compartilhamento, por desrespeitar os princípios da transparência e da confiança.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+162%3A+DIREITO+DO+CONSUMIDOR+-+VI,active,0.8
STJThesis_EDICAO_N__162__DIREITO_DO_CONSUMIDOR_-_VI_t11,EDIÇÃO N. 162: DIREITO DO CONSUMIDOR - VI,"11) É lícita a estipulação de cláusula de fidelização em contrato de serviços de telecomunicação, considerando-se os benefícios concedidos pelas operadoras aos assinantes, assim como a necessidade de garantir um retorno mínimo do investimento realizado pela empresa.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+162%3A+DIREITO+DO+CONSUMIDOR+-+VI,active,0.8
STJThesis_EDICAO_N__164__DIREITO_DO_CONSUMIDOR_-_VIII_t2,EDIÇÃO N. 164: DIREITO DO CONSUMIDOR - VIII,"2) Configura defeito do serviço, a ausência de informação adequada e clara pelas empresas aéreas e agências de viagem aos consumidores, quanto à necessidade de obtenção de visto (consular ou trânsito) ou de compra de passagem aérea de retorno ao país de origem para a utilização do serviço contratado.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+164%3A+DIREITO+DO+CONSUMIDOR+-+VIII,active,0.8
STJThesis_EDICAO_N__164__DIREITO_DO_CONSUMIDOR_-_VIII_t5,EDIÇÃO N. 164: DIREITO DO CONSUMIDOR - VIII,"5) É abusiva a prática comercial consistente no cancelamento unilateral e automático de um dos trechos da passagem aérea, em virtude da não apresentação do passageiro para embarque no voo antecedente (no show), configurando dano moral.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+164%3A+DIREITO+DO+CONSUMIDOR+-+VIII,active,0.8
STJThesis_EDICAO_N__165__DIREITO_DO_CONSUMIDOR_-_IX_t9,EDIÇÃO N. 165: DIREITO DO CONSUMIDOR - IX,"9) Configura dano moral coletivo in re ipsa a exploração de jogos de azar, por constituir atividade ilegal da qual resultam relações de consumo que transcendem os interesses individuais dos frequentadores das casas de jogo.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+165%3A+DIREITO+DO+CONSUMIDOR+-+IX,active,0.8
STJThesis_EDICAO_N__165__DIREITO_DO_CONSUMIDOR_-_IX_t13,EDIÇÃO N. 165: DIREITO DO CONSUMIDOR - IX,"13) Nos contratos de telecomunicação com previsão de permanência mínima, é abusiva a cobrança integral da multa rescisória de fidelização, que deve ser calculada de forma proporcional ao período de carência remanescente.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+165%3A+DIREITO+DO+CONSUMIDOR+-+IX,active,0.8
STJThesis_EDICAO_N__95__DO_SEGURO_DE_PESSOA_-_I_t11,EDIÇÃO N. 95: DO SEGURO DE PESSOA - I,"11) A oferta de seguro de vida por companhia seguradora vinculada à instituição financeira, dentro de agência bancária, implica responsabilidade solidária da empresa de seguros e do banco perante o consumidor.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+95%3A+DO+SEGURO+DE+PESSOA+-+I,active,0.8
STJThesis_EDICAO_N__160__DIREITO_DO_CONSUMIDOR_-_IV_t3,EDIÇÃO N. 160: DIREITO DO CONSUMIDOR - IV,"3) O clube de turismo e a rede conveniada de hotéis são responsáveis solidariamente pelo padrão de atendimento e pela qualidade dos serviços prestados, em razão da indissociabilidade entre as obrigações de fazer assumidas pela empresa e pelo hotel credenciado (art. 34 do CDC).",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+160%3A+DIREITO+DO+CONSUMIDOR+-+IV,active,0.8
STJThesis_EDICAO_N__161__DIREITO_DO_CONSUMIDOR_-_V_t9,EDIÇÃO N. 161: DIREITO DO CONSUMIDOR - V,9) As entidades bancárias são responsáveis pelos prejuízos resultantes de investimentos malsucedidos quando houver defeito na prestação do serviço de informação/conscientização dos riscos envolvidos na operação.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+161%3A+DIREITO+DO+CONSUMIDOR+-+V,active,0.8
STJThesis_EDICAO_N__163__DIREITO_DO_CONSUMIDOR_-_VII_t9,EDIÇÃO N. 163: DIREITO DO CONSUMIDOR - VII,"9) A ausência de informação qualificada quanto aos possíveis efeitos colaterais e reações adversas de medicação configura defeito do produto, conforme disposto no art. 12, § 1º, II, do CDC, ocasionando responsabilidade objetiva do fabricante/fornecedor",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+163%3A+DIREITO+DO+CONSUMIDOR+-+VII,active,0.8
STJThesis_EDICAO_N__165__DIREITO_DO_CONSUMIDOR_-_IX_t7,EDIÇÃO N. 165: DIREITO DO CONSUMIDOR - IX,7) Inexiste a obrigação legal de se inserir nos rótulos dos vinhos informações acerca da quantidade de sódio ou de calorias (valor energético) presente no produto.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+165%3A+DIREITO+DO+CONSUMIDOR+-+IX,active,0.8
STJThesis_EDICAO_N__59__CADASTRO_DE_INADIMPLENTES_t17,EDIÇÃO N. 59: CADASTRO DE INADIMPLENTES,17) A data em que o consumidor tem ciência do registro indevido de seu nome nos cadastros de inadimplentes é o termo inicial da prescrição para o ajuizamento da demanda indenizatória.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+59%3A+CADASTRO+DE+INADIMPLENTES,active,0.8
STJThesis_EDICAO_N__59__CADASTRO_DE_INADIMPLENTES_t18,EDIÇÃO N. 59: CADASTRO DE INADIMPLENTES,"18) A ação de indenização por danos morais decorrente da inscrição indevida em cadastro de inadimplentes não se sujeita ao prazo quinquenal do art. 27 do CDC, mas ao prazo de 3 (três) anos previsto no art. 206, § 3º, V, do CC/2002.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+59%3A+CADASTRO+DE+INADIMPLENTES,active,0.8
STJThesis_EDICAO_N__83__BANCARIO_-_II_t5,EDIÇÃO N. 83: BANCÁRIO - II,"5) A decadência do art. 26 do CDC não é aplicável à prestação de contas para obter esclarecimentos sobre cobrança de taxas, tarifas e encargos bancários. (Súmula n. 477/STJ) (Tese julgada sob o rito do art. 543-C do CPC/73  TEMA 449)",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+83%3A+BANCARIO+-+II,active,0.8
STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t17,EDIÇÃO N. 42: DIREITO DO CONSUMIDOR II,"17) A decadência do art. 26 do CDC não é aplicável à prestação de contas para obter esclarecimentos sobre cobrança de taxas, tarifas e encargos bancários. (Tese julgada sob o rito do art. 543-C do CPC/1973 - TEMA 449)(Súmula n. 477/STJ)",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+42%3A+DIREITO+DO+CONSUMIDOR+II,active,0.8
STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t8,EDIÇÃO N. 74: DIREITO DO CONSUMIDOR III,"8) A ação de indenização por danos morais decorrente da inscrição indevida em cadastro de inadimplentes não se sujeita ao prazo quinquenal do art. 27 do CDC, mas ao prazo de 3 (três) anos, conforme previsto no art. 206, § 3º, V, do CC/2002.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+74%3A+DIREITO+DO+CONSUMIDOR+III,active,0.8
STJThesis_EDICAO_N__39__DIREITO_DO_CONSUMIDOR_I_t10,EDIÇÃO N. 39: DIREITO DO CONSUMIDOR I,"10) Considera-se consumidor por equiparação (bystander), nos termos do art. 17 do CDC, o terceiro estranho à relação consumerista que experimenta prejuízos decorrentes do produto ou serviço vinculado à mencionada relação , bem como, a teor do art. 29, as pessoas determináveis ou não expostas às práticas previstas nos arts. 30 a 54 do referido código.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+39%3A+DIREITO+DO+CONSUMIDOR+I,active,0.8
STJThesis_EDICAO_N__59__CADASTRO_DE_INADIMPLENTES_t1,EDIÇÃO N. 59: CADASTRO DE INADIMPLENTES,1) A inscrição indevida em cadastro de inadimplentes configura dano moral in re ipsa.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+59%3A+CADASTRO+DE+INADIMPLENTES,active,0.8
STJThesis_EDICAO_N__59__CADASTRO_DE_INADIMPLENTES_t19,EDIÇÃO N. 59: CADASTRO DE INADIMPLENTES,"19) Não existindo anotação irregular nos órgãos de proteção ao crédito, a mera cobrança indevida de serviços ao consumidor não gera danos morais presumidos.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+59%3A+CADASTRO+DE+INADIMPLENTES,active,0.8
STJThesis_EDICAO_N__83__BANCARIO_-_II_t2,EDIÇÃO N. 83: BANCÁRIO - II,2) As instituições financeiras respondem objetivamente pelos danos gerados por fortuito interno relativo a fraudes e delitos praticados por terceiros no âmbito de operações bancárias. (Súmula n. 479/STJ) (Tese julgada sob o rito do art. 543-C do CPC/73 - TEMA 466),http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+83%3A+BANCARIO+-+II,active,0.8
STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t7,EDIÇÃO N. 42: DIREITO DO CONSUMIDOR II,7) As bandeiras ou marcas de cartão de crédito respondem solidariamente com os bancos e as administradoras de cartão de crédito pelos danos decorrentes da má prestação de serviços.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+42%3A+DIREITO+DO+CONSUMIDOR+II,active,0.8
STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t14,EDIÇÃO N. 42: DIREITO DO CONSUMIDOR II,"14) O roubo no interior de estacionamento de veículos, pelo qual seja direta ou indiretamente responsável a instituição financeira, não caracteriza caso fortuito ou motivo de força maior capaz de desonerá-la da responsabilidade pelos danos suportados por seu cliente vitimado, existindo solidariedade se o estacionamento for explorado por terceiro.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+42%3A+DIREITO+DO+CONSUMIDOR+II,active,0.8
STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t16,EDIÇÃO N. 42: DIREITO DO CONSUMIDOR II,16) As instituições financeiras respondem objetivamente pelos danos gerados por fortuito interno relativo a fraudes e delitos praticados por terceiros no âmbito de operações bancárias.(Tese julgada sob o rito do art. 543-C do CPC/1973 - TEMA 466) (Súmula n. 479/STJ),http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+42%3A+DIREITO+DO+CONSUMIDOR+II,active,0.8
STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t1,EDIÇÃO N. 74: DIREITO DO CONSUMIDOR III,"1) A relação entre concessionária de serviço público e o usuário final para o fornecimento de serviços públicos essenciais é consumerista, sendo cabível a aplicação do Código de Defesa do Consumidor - CDC.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+74%3A+DIREITO+DO+CONSUMIDOR+III,active,0.8
STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t2,EDIÇÃO N. 74: DIREITO DO CONSUMIDOR III,"2) As empresas públicas, as concessionárias e as permissionárias prestadoras de serviços públicos respondem objetivamente pelos danos causados a terceiros, nos termos do art. 37, §6º da Constituição Federal e dos art. 14 e 22 do Código de Defesa do Consumidor.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+74%3A+DIREITO+DO+CONSUMIDOR+III,active,0.8
STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t5,EDIÇÃO N. 74: DIREITO DO CONSUMIDOR III,5) É objetiva a responsabilidade civil das instituições financeiras pelos crimes ocorridos no interior do estabelecimento bancário por se tratar de risco inerente à atividade econômica (art. 14 do CDC).,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+74%3A+DIREITO+DO+CONSUMIDOR+III,active,0.8
STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t7,EDIÇÃO N. 74: DIREITO DO CONSUMIDOR III,"7) Não existindo anotação irregular nos órgãos de proteção ao crédito, a mera cobrança indevida de serviços ao consumidor não gera danos morais presumidos.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+74%3A+DIREITO+DO+CONSUMIDOR+III,active,0.8
STJThesis_EDICAO_N__62__CHEQUE_t12,EDIÇÃO N. 62: CHEQUE,12) A instituição financeira é responsável pelos danos resultantes de extravio de talonários de cheques utilizados fraudulentamente por terceiros.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+62%3A+CHEQUE,active,0.8
STJThesis_EDICAO_N__116__DO_SEGURO_DE_DANO_t3,EDIÇÃO N. 116: DO SEGURO DE DANO,"3) A seguradora tem direito de demandar o ressarcimento dos danos sofridos pelo segurado depois de realizada a cobertura do sinistro, sub-rogando-se nos direitos anteriormente titularizados pelo segurado, nos termos do art. 786 do Código Civil e da Súmula n. 188/STF.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+116%3A+DO+SEGURO+DE+DANO,active,0.8
STJThesis_EDICAO_N__138__DOS_DIREITOS_DA_PERSONALIDADE_-_II_t12,EDIÇÃO N. 138: DOS DIREITOS DA PERSONALIDADE - II,"12) Os pedidos de remoção de conteúdo de natureza ofensiva a direitos da personalidade das páginas de internet, seja por meio de notificação do particular ou de ordem judicial, dependem da localização inequívoca da publicação (Universal Resource Locator - URL), correspondente ao material que se pretende remover.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+138%3A+DOS+DIREITOS+DA+PERSONALIDADE+-+II,active,0.8
STJThesis_EDICAO_N__150__GRATUIDADE_DA_JUSTICA_-_III_t10,EDIÇÃO N. 150: GRATUIDADE DA JUSTIÇA - III,"10) Sob a égide do CPC/1973, o deferimento da gratuidade da justiça não constitui óbice à compensação de honorários advocatícios no caso de sucumbência recíproca.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+150%3A+GRATUIDADE+DA+JUSTICA+-+III,active,0.8
STJThesis_EDICAO_N__162__DIREITO_DO_CONSUMIDOR_-_VI_t7,EDIÇÃO N. 162: DIREITO DO CONSUMIDOR - VI,7) A responsabilidade da instituição financeira deve ser afastada quando o evento danoso decorre de transações realizadas com a apresentação física do cartão original e mediante uso de senha pessoal do correntista.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+162%3A+DIREITO+DO+CONSUMIDOR+-+VI,active,0.8
STJThesis_EDICAO_N__164__DIREITO_DO_CONSUMIDOR_-_VIII_t3,EDIÇÃO N. 164: DIREITO DO CONSUMIDOR - VIII,3) A ausência de condições dignas de acessibilidade de pessoa com deficiência ao interior da aeronave configura má prestação do serviço e enseja a responsabilidade da empresa aérea pela reparação dos danos causados (art. 14 da Lei n. 8.078/1990).,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+164%3A+DIREITO+DO+CONSUMIDOR+-+VIII,active,0.8
STJThesis_EDICAO_N__165__DIREITO_DO_CONSUMIDOR_-_IX_t12,EDIÇÃO N. 165: DIREITO DO CONSUMIDOR - IX,12) O estabelecimento comercial responde pela reparação de danos sofridos pelo consumidor vítima de crime ocorrido no drive-thru.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+165%3A+DIREITO+DO+CONSUMIDOR+-+IX,active,0.8
STJThesis_EDICAO_N__99__DOS_CRIMES_CONTRA_A_ORDEM_TRIBUTARIA_ECONOMICA_E_CONTRA_AS_RELACOES_DE_CONSUMO_-_II_t9,"EDIÇÃO N. 99: DOS CRIMES CONTRA A ORDEM TRIBUTÁRIA,ECONÔMICA E CONTRA AS RELAÇÕES DE CONSUMO - II","9) É indispensável a realização de perícia para a demonstração da materialidade delitiva do crime contra as relações de consumo tipificado no art. 7º, parágrafo único, inciso IX, da Lei n. 8.137/1990.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+99%3A+DOS+CRIMES+CONTRA+A+ORDEM+TRIBUTARIA%2CECONOMICA+E%0ACONTRA+AS+RELACOES+DE+CONSUMO+-+II,active,0.8
STJThesis_EDICAO_N__62__CHEQUE_t10,EDIÇÃO N. 62: CHEQUE,10) O banco sacado não responde pela emissão de cheques sem fundos que geram prejuízos a terceiros.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+62%3A+CHEQUE,active,0.8
STJThesis_EDICAO_N__83__BANCARIO_-_II_t6,EDIÇÃO N. 83: BANCÁRIO - II,6) Não há relação de acessoriedade entre o contrato de compra e venda de bem de consumo e o de financiamento bancário com alienação fiduciária destinado a viabilizar a aquisição do bem.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+83%3A+BANCARIO+-+II,active,0.8
STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t5,EDIÇÃO N. 42: DIREITO DO CONSUMIDOR II,5) É cabível indenização por dano moral quando o consumidor de veículo zero-quilômetro necessita retornar à concessionária por diversas vezes para reparo de defeitos apresentados no veículo.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+42%3A+DIREITO+DO+CONSUMIDOR+II,active,0.8
STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t3,EDIÇÃO N. 42: DIREITO DO CONSUMIDOR II,3) A instituição de ensino superior responde objetivamente pelos danos causados ao aluno em decorrência da falta de reconhecimento do curso pelo Ministério da Educação e Cultura - MEC.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+42%3A+DIREITO+DO+CONSUMIDOR+II,active,0.8
STJThesis_EDICAO_N__22__PROCESSO_COLETIVO_II_-_LEGITIMIDADE_t3,EDIÇÃO N. 22: PROCESSO COLETIVO II - LEGITIMIDADE,"3) A Defensoria Pública detém legitimidade para propor ações coletivas na defesa de direitos difusos, coletivos ou individuais homogêneos.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+22%3A+PROCESSO+COLETIVO+II+-+LEGITIMIDADE,active,0.8
STJThesis_EDICAO_N__13__CORTE_NO_FORNECIMENTO_DE_SERVICOS_PUBLICOS_ESSENCIAIS_t5,EDIÇÃO N. 13: CORTE NO FORNECIMENTO DE SERVIÇOS PÚBLICOS ESSENCIAIS,"5) É ilegítimo o corte no fornecimento de serviços públicos essenciais quando inadimplente unidade de saúde, uma vez que prevalecem os interesses de proteção à vida e à saúde.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+13%3A+CORTE+NO+FORNECIMENTO+DE+SERVICOS+PUBLICOS+ESSENCIAIS,active,0.8
STJThesis_EDICAO_N__13__CORTE_NO_FORNECIMENTO_DE_SERVICOS_PUBLICOS_ESSENCIAIS_t6,EDIÇÃO N. 13: CORTE NO FORNECIMENTO DE SERVIÇOS PÚBLICOS ESSENCIAIS,"6) É ilegítimo o corte no fornecimento de serviços públicos essenciais quando a inadimplência do usuário decorrer de débitos pretéritos, uma vez que a interrupção pressupõe o inadimplemento de conta regular, relativa ao mês do consumo.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+13%3A+CORTE+NO+FORNECIMENTO+DE+SERVICOS+PUBLICOS+ESSENCIAIS,active,0.8
STJThesis_EDICAO_N__98__DO_SEGURO_DE_PESSOA_-_II_t4,EDIÇÃO N. 98: DO SEGURO DE PESSOA - II,"4) É de 1 (um) ano o prazo prescricional para a propositura de ação objetivando a revisão de cláusulas contratuais, a restituição de prêmios e a indenização por danos morais em virtude de conduta supostamente abusiva da seguradora que se recusou a renovar seguro de vida em grupo, nos termos do art. 206, § 1º, II, b , do Código Civil de 2002.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+98%3A+DO+SEGURO+DE+PESSOA+-+II,active,0.8
STJThesis_EDICAO_N__98__DO_SEGURO_DE_PESSOA_-_II_t5,EDIÇÃO N. 98: DO SEGURO DE PESSOA - II,5) A ação de indenização do segurado em grupo contra a seguradora prescreve em um ano. (Súmula n. 101/STJ),http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+98%3A+DO+SEGURO+DE+PESSOA+-+II,active,0.8
STJThesis_EDICAO_N__161__DIREITO_DO_CONSUMIDOR_-_V_t2,EDIÇÃO N. 161: DIREITO DO CONSUMIDOR - V,"2) É abusiva a cláusula contratual que restringe a responsabilidade de instituição financeira pelos danos decorrentes de roubo, furto ou extravio de bem entregue em garantia no âmbito de contrato de penhor civil. (Súmula n. 638/STJ)",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+161%3A+DIREITO+DO+CONSUMIDOR+-+V,active,0.8
STJThesis_EDICAO_N__161__DIREITO_DO_CONSUMIDOR_-_V_t3,EDIÇÃO N. 161: DIREITO DO CONSUMIDOR - V,3) Aplica-se o prazo prescricional do art. 27 do CDC às ações de repetição de indébito por descontos indevidos decorrentes de defeito na prestação do serviço bancário.,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+161%3A+DIREITO+DO+CONSUMIDOR+-+V,active,0.8
STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t10,EDIÇÃO N. 74: DIREITO DO CONSUMIDOR III,"10) O Ministério Público é parte legítima para atuar em defesa dos direitos difusos, coletivos e individuais homogêneos dos consumidores.",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+74%3A+DIREITO+DO+CONSUMIDOR+III,active,0.8
STJThesis_EDICAO_N__163__DIREITO_DO_CONSUMIDOR_-_VII_t1,EDIÇÃO N. 163: DIREITO DO CONSUMIDOR - VII,1) O Código de Defesa do Consumidor é aplicável aos empreendimentos habitacionais promovidos pelas sociedades cooperativas. (Súmula n. 602/STJ).,http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+163%3A+DIREITO+DO+CONSUMIDOR+-+VII,active,0.8
STJThesis_EDICAO_N__110__DOS_CONTRATOS_DE_PROMESSA_DE_COMPRA_E_VENDA_E_DE_COMPRA_E_VENDA_DE_BENS_IMOVEIS_-_II_t8,EDIÇÃO N. 110: DOS CONTRATOS DE PROMESSA DE COMPRA E VENDA E DE COMPRA E VENDA DE BENS IMÓVEIS - II,"8) É abusiva a cobrança pelo promitente-vendedor do serviço de assessoria técnico-imobiliária ou atividade congênere, vinculado à celebração de promessa de compra e venda de imóvel. (Tese julgada sob o rito do art. 1.036 do CPC/2015  TEMA 938  parte final)",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+110%3A+DOS+CONTRATOS+DE+PROMESSA+DE+COMPRA+E+VENDA+E+DE%0ACOMPRA+E+VENDA+DE+BENS+IMOVEIS+-+II,active,0.8
STJThesis_EDICAO_N__110__DOS_CONTRATOS_DE_PROMESSA_DE_COMPRA_E_VENDA_E_DE_COMPRA_E_VENDA_DE_BENS_IMOVEIS_-_II_t9,EDIÇÃO N. 110: DOS CONTRATOS DE PROMESSA DE COMPRA E VENDA E DE COMPRA E VENDA DE BENS IMÓVEIS - II,"9) É válida cláusula contratual que transfere ao promitente-comprador a obrigação de pagar a comissão de corretagem nos contratos de promessa de compra e venda de unidade autônoma em regime de incorporação imobiliária, desde que previamente informado o preço total da aquisição da unidade autônoma, com o destaque do valor da comissão de corretagem. (Tese julgada sob o rito do art. 1.036 do CPC/2015  TEMA 938  segunda parte)",http://www.stj.jus.br/SCON/jt/toc.jsp?edicao=EDICAO+N.+110%3A+DOS+CONTRATOS+DE+PROMESSA+DE+COMPRA+E+VENDA+E+DE%0ACOMPRA+E+VENDA+DE+BENS+IMOVEIS+-+II,active,0.8
